gene,total_wt1_IFNb,total_wt1,total_wt2_IFNb,total_wt2,total_wt3_IFNb,total_wt3,total_wt4_IFNb,total_wt4
ENSMUSG00000104080,1,0,0,0,0,0,0,0
ENSMUSG00000098747,0,0,0,0,0,0,1,0
ENSMUSG00000111443,2,1,1,5,3,2,4,3
ENSMUSG00000032258,82,64,108,75,94,20,51,52
ENSMUSG00000058838,0,0,0,0,0,0,0,0
ENSMUSG00000099718,0,0,0,0,0,0,0,0
ENSMUSG00000103044,0,2,1,2,3,0,2,1
ENSMUSG00000099816,0,0,0,0,0,0,0,0
ENSMUSG00000100027,0,0,0,0,1,0,0,0
ENSMUSG00000032261,123,97,122,68,219,19,89,112
ENSMUSG00000110950,0,1,0,3,1,0,1,3
ENSMUSG00000111820,0,1,2,1,0,0,0,0
ENSMUSG00000100155,0,0,0,0,0,0,0,0
ENSMUSG00000032262,389,392,311,337,440,71,210,347
ENSMUSG00000038379,62,124,48,102,94,14,37,92
ENSMUSG00000111769,1,1,0,1,1,0,0,0
ENSMUSG00000032263,270,299,340,131,495,76,209,224
ENSMUSG00000101392,0,0,0,0,1,1,2,0
ENSMUSG00000101077,2,5,2,3,6,0,1,4
ENSMUSG00000111757,0,0,0,0,1,2,0,0
ENSMUSG00000077666,0,1,0,1,0,1,1,0
ENSMUSG00000111616,0,0,0,0,0,0,0,0
ENSMUSG00000099927,0,0,0,0,0,0,1,0
ENSMUSG00000111245,0,0,0,0,0,0,0,0
ENSMUSG00000065122,0,0,0,0,0,0,0,0
ENSMUSG00000111770,0,0,0,0,0,0,0,0
ENSMUSG00000099724,0,0,0,0,0,0,0,0
ENSMUSG00000111500,0,0,0,0,0,0,0,0
ENSMUSG00000102064,0,0,0,0,0,0,0,0
ENSMUSG00000110783,0,0,0,0,0,0,0,0
ENSMUSG00000099779,0,3,0,0,2,0,1,0
ENSMUSG00000101673,0,0,0,0,0,0,0,0
ENSMUSG00000111281,0,0,0,0,0,0,1,0
ENSMUSG00000111822,0,0,0,0,0,0,0,0
ENSMUSG00000079433,0,0,0,0,0,0,0,0
ENSMUSG00000032265,472,86,569,69,679,11,343,50
ENSMUSG00000111840,0,0,0,0,0,0,0,0
ENSMUSG00000103368,0,0,0,0,0,0,0,0
ENSMUSG00000111663,0,0,0,0,0,0,0,0
ENSMUSG00000065274,0,0,0,0,0,0,0,0
ENSMUSG00000110956,0,0,0,0,0,0,0,0
ENSMUSG00000111386,0,0,0,0,0,0,0,0
ENSMUSG00000035941,260,260,294,167,372,70,150,271
ENSMUSG00000103715,42,65,46,33,48,20,32,62
ENSMUSG00000065706,0,0,0,0,0,0,0,0
ENSMUSG00000099980,1,1,1,0,4,0,0,1
ENSMUSG00000100019,0,0,0,0,0,0,0,0
ENSMUSG00000056031,4,8,8,2,0,4,5,3
ENSMUSG00000035274,182,249,197,181,223,61,116,186
ENSMUSG00000110946,0,0,0,0,0,0,0,0
ENSMUSG00000111418,0,0,0,0,0,0,0,0
ENSMUSG00000032415,83,94,72,68,104,22,51,71
ENSMUSG00000083731,0,0,0,0,1,0,0,0
ENSMUSG00000034973,152,149,131,142,171,24,77,150
ENSMUSG00000103731,4,4,4,3,5,0,6,3
ENSMUSG00000056131,248,182,180,108,342,38,111,154
ENSMUSG00000032417,25,12,13,14,28,0,11,10
ENSMUSG00000032418,475,377,427,348,618,75,278,339
ENSMUSG00000102259,1,0,1,1,1,4,1,2
ENSMUSG00000087466,10,7,7,2,8,2,7,7
ENSMUSG00000093074,0,0,0,0,0,0,0,0
ENSMUSG00000089373,0,0,0,0,0,0,0,0
ENSMUSG00000104120,0,0,2,0,0,0,0,0
ENSMUSG00000033491,26,28,16,11,32,6,11,14
ENSMUSG00000033419,140,154,151,167,99,35,47,108
ENSMUSG00000103891,0,0,0,4,0,1,0,0
ENSMUSG00000111874,0,0,0,0,0,0,0,0
ENSMUSG00000047897,0,4,0,0,0,0,1,1
ENSMUSG00000032872,336,255,223,206,481,42,185,207
ENSMUSG00000099539,1,0,0,0,0,0,0,0
ENSMUSG00000042761,0,1,0,0,1,0,1,1
ENSMUSG00000102830,0,0,0,0,1,0,0,0
ENSMUSG00000056919,153,125,164,150,137,24,79,142
ENSMUSG00000087731,1,0,0,0,0,0,0,1
ENSMUSG00000099385,0,1,0,0,1,0,0,0
ENSMUSG00000102683,0,0,0,0,0,0,0,0
ENSMUSG00000032419,32,43,35,35,62,14,27,58
ENSMUSG00000103710,4,4,6,10,2,1,6,2
ENSMUSG00000102684,0,0,0,0,0,0,0,0
ENSMUSG00000102043,0,0,0,0,0,0,0,0
ENSMUSG00000093937,0,0,0,0,0,0,0,0
ENSMUSG00000077553,0,0,0,0,0,0,0,0
ENSMUSG00000099584,0,0,0,0,0,0,0,0
ENSMUSG00000099886,1,0,0,0,1,0,0,0
ENSMUSG00000102075,0,0,0,0,0,0,0,0
ENSMUSG00000100782,0,0,0,0,0,0,0,0
ENSMUSG00000100337,0,1,0,0,0,0,0,0
ENSMUSG00000111795,0,0,1,0,0,0,0,0
ENSMUSG00000032420,9,15,6,6,16,4,2,10
ENSMUSG00000032422,114,108,107,90,156,24,79,108
ENSMUSG00000066443,1,0,0,0,1,0,0,0
ENSMUSG00000092541,1,0,0,0,0,0,0,0
ENSMUSG00000101335,4,9,4,9,3,4,2,16
ENSMUSG00000032423,507,664,553,554,715,126,317,638
ENSMUSG00000097195,265,457,274,223,370,105,163,363
ENSMUSG00000094263,0,0,0,0,0,0,0,0
ENSMUSG00000094179,0,0,0,0,0,0,0,0
ENSMUSG00000084703,0,0,0,0,0,0,0,0
ENSMUSG00000032425,77,47,85,26,119,10,70,50
ENSMUSG00000092805,1075,1100,523,915,982,101,725,536
ENSMUSG00000090693,3,0,0,1,0,0,0,0
ENSMUSG00000097073,9,6,18,2,14,2,2,4
ENSMUSG00000099389,0,0,0,0,0,0,0,0
ENSMUSG00000095772,0,0,0,0,0,0,0,0
ENSMUSG00000103967,0,0,0,0,1,0,0,1
ENSMUSG00000102533,0,1,1,2,2,0,1,1
ENSMUSG00000079427,14,16,8,14,17,1,9,12
ENSMUSG00000074149,5,1,2,0,3,1,3,5
ENSMUSG00000099974,0,0,0,0,0,0,0,0
ENSMUSG00000103165,0,0,0,0,0,0,0,0
ENSMUSG00000077258,0,0,0,0,0,0,0,0
ENSMUSG00000103837,0,0,0,0,0,0,0,0
ENSMUSG00000101698,0,0,0,0,0,0,0,0
ENSMUSG00000067399,1,0,0,2,0,0,0,2
ENSMUSG00000097177,15,18,15,11,19,2,9,22
ENSMUSG00000101865,0,0,0,0,0,0,0,0
ENSMUSG00000096191,0,0,0,0,0,0,0,0
ENSMUSG00000097677,0,0,0,1,0,0,1,0
ENSMUSG00000099930,0,0,0,0,0,0,0,0
ENSMUSG00000077554,0,0,0,0,0,0,0,0
ENSMUSG00000102037,0,0,0,0,0,0,0,0
ENSMUSG00000103581,0,0,0,0,0,0,0,0
ENSMUSG00000103336,0,0,0,0,0,0,0,0
ENSMUSG00000096473,0,1,0,0,0,0,0,0
ENSMUSG00000100602,0,0,0,0,0,0,0,0
ENSMUSG00000079162,0,0,0,0,0,0,0,0
ENSMUSG00000074146,0,0,0,0,0,0,0,0
ENSMUSG00000077465,0,0,0,0,0,0,0,0
ENSMUSG00000089929,0,0,0,0,0,0,0,0
ENSMUSG00000100838,0,0,0,0,0,0,0,0
ENSMUSG00000066442,5,11,8,1,6,0,1,3
ENSMUSG00000103247,3,2,0,3,4,1,2,3
ENSMUSG00000111806,0,0,0,0,0,0,0,0
ENSMUSG00000039313,1,0,2,0,0,0,0,1
ENSMUSG00000111274,0,0,0,0,0,0,0,0
ENSMUSG00000111569,0,0,0,0,0,0,0,0
ENSMUSG00000032353,4709,2758,4385,812,5276,758,2660,2032
ENSMUSG00000047606,122,86,113,95,118,17,41,58
ENSMUSG00000100523,0,0,0,0,0,0,0,0
ENSMUSG00000065596,0,0,0,0,0,0,0,0
ENSMUSG00000098727,0,0,0,0,0,0,0,0
ENSMUSG00000098627,1,0,1,0,2,0,2,0
ENSMUSG00000032356,1,2,1,1,0,0,1,0
ENSMUSG00000088976,0,0,0,0,0,0,0,0
ENSMUSG00000100060,0,0,0,0,0,0,0,0
ENSMUSG00000032359,72,45,59,25,133,8,56,32
ENSMUSG00000062270,262,252,216,168,373,54,180,215
ENSMUSG00000096647,2,0,3,1,3,0,0,1
ENSMUSG00000104263,10,18,16,18,15,3,3,14
ENSMUSG00000032363,1982,2395,2138,1407,1620,614,1575,1642
ENSMUSG00000037410,1643,1111,1677,737,1952,304,767,1072
ENSMUSG00000081520,1,3,1,2,5,0,0,3
ENSMUSG00000111666,0,0,0,0,0,0,0,0
ENSMUSG00000084652,0,0,0,0,0,0,0,0
ENSMUSG00000065881,67,57,2,4,51,121,1,1
ENSMUSG00000099366,0,0,0,0,0,0,0,0
ENSMUSG00000101938,0,0,0,0,0,0,0,0
ENSMUSG00000100663,0,0,0,0,0,0,0,0
ENSMUSG00000099512,0,0,0,0,0,0,0,0
ENSMUSG00000103547,0,0,0,0,0,0,0,0
ENSMUSG00000102076,0,0,0,0,0,0,0,0
ENSMUSG00000099406,0,0,0,0,0,0,0,0
ENSMUSG00000056904,39,33,24,13,31,7,13,15
ENSMUSG00000103938,0,0,0,0,0,0,0,0
ENSMUSG00000100568,0,0,0,0,0,0,0,0
ENSMUSG00000102814,0,0,0,0,0,0,0,0
ENSMUSG00000111210,0,0,0,0,0,0,0,0
ENSMUSG00000104286,0,0,0,0,0,0,0,0
ENSMUSG00000102568,0,0,0,0,0,0,0,0
ENSMUSG00000101608,0,0,0,0,0,0,0,0
ENSMUSG00000102406,0,0,0,0,0,0,0,0
ENSMUSG00000032368,20,27,42,26,66,18,33,35
ENSMUSG00000036972,5,5,2,5,4,2,4,3
ENSMUSG00000102803,0,0,0,1,1,1,0,0
ENSMUSG00000100341,0,0,0,0,0,0,0,0
ENSMUSG00000104216,0,0,0,0,0,0,0,0
ENSMUSG00000087871,0,0,0,0,0,0,0,0
ENSMUSG00000109896,0,0,0,0,0,0,0,0
ENSMUSG00000095654,0,0,0,0,0,0,0,0
ENSMUSG00000032369,83,73,87,26,89,4,44,43
ENSMUSG00000098766,0,0,0,0,0,0,2,0
ENSMUSG00000032372,51,0,39,0,75,0,23,0
ENSMUSG00000101370,0,0,0,0,0,0,0,0
ENSMUSG00000074139,0,0,0,0,2,0,0,0
ENSMUSG00000082623,0,0,0,0,0,0,0,0
ENSMUSG00000032377,2,5,2,3,3,1,3,2
ENSMUSG00000077400,0,0,0,0,0,0,0,0
ENSMUSG00000103622,24,22,21,10,20,8,13,25
ENSMUSG00000099610,0,0,0,0,0,0,0,0
ENSMUSG00000032374,308,236,223,179,299,52,116,213
ENSMUSG00000101357,0,0,0,0,0,0,0,0
ENSMUSG00000101822,1,0,0,0,1,0,1,1
ENSMUSG00000101734,0,3,0,0,0,1,0,1
ENSMUSG00000099823,0,0,0,0,0,0,0,0
ENSMUSG00000101309,0,0,3,2,0,0,0,1
ENSMUSG00000100294,0,0,0,0,0,0,0,0
ENSMUSG00000098171,3,2,2,0,3,0,1,0
ENSMUSG00000111630,0,0,0,0,0,0,0,0
ENSMUSG00000111352,0,0,0,0,0,0,0,0
ENSMUSG00000064889,0,0,0,0,0,0,0,0
ENSMUSG00000101949,0,0,0,0,0,0,0,0
ENSMUSG00000099359,0,0,0,0,0,0,0,0
ENSMUSG00000045414,262,333,288,420,329,70,178,269
ENSMUSG00000111019,0,0,0,0,0,0,0,0
ENSMUSG00000089551,0,0,0,0,0,0,0,0
ENSMUSG00000101595,1,0,0,0,0,0,0,1
ENSMUSG00000031129,188,177,174,138,185,53,109,153
ENSMUSG00000089709,0,0,0,1,0,0,0,0
ENSMUSG00000098251,0,0,0,0,0,0,0,0
ENSMUSG00000111087,0,1,0,0,1,1,0,0
ENSMUSG00000033350,29762,24512,30997,15019,22107,5343,23111,19400
ENSMUSG00000103755,219,215,209,137,161,36,195,175
ENSMUSG00000101281,0,0,0,0,0,1,0,2
ENSMUSG00000101459,0,0,0,0,0,0,0,0
ENSMUSG00000032407,496,322,407,317,661,62,239,362
ENSMUSG00000101037,64,43,72,8,68,13,29,45
ENSMUSG00000110827,0,0,0,0,0,0,1,2
ENSMUSG00000064225,67,134,76,92,60,45,41,119
ENSMUSG00000086585,0,0,1,0,0,0,0,0
ENSMUSG00000101936,0,0,0,0,0,0,0,0
ENSMUSG00000065346,0,0,0,0,0,0,0,0
ENSMUSG00000086248,0,0,0,0,0,0,0,0
ENSMUSG00000015354,24,27,10,7,24,8,7,19
ENSMUSG00000100825,0,0,0,0,0,0,0,0
ENSMUSG00000032839,102,72,95,80,133,18,78,78
ENSMUSG00000049493,0,2,2,2,1,1,3,2
ENSMUSG00000096655,4,7,3,0,7,1,0,5
ENSMUSG00000032409,96,109,77,70,122,17,42,95
ENSMUSG00000089085,0,0,0,0,0,0,0,0
ENSMUSG00000097777,7,1,9,3,10,0,5,7
ENSMUSG00000032410,264,148,272,138,380,37,205,170
ENSMUSG00000101867,0,0,0,0,0,0,0,0
ENSMUSG00000100931,6,2,7,0,8,0,2,3
ENSMUSG00000103507,1,5,5,4,17,1,6,9
ENSMUSG00000041440,49,36,47,17,60,10,24,43
ENSMUSG00000032411,266,333,298,292,423,80,186,354
ENSMUSG00000103611,1,0,0,3,0,0,0,0
ENSMUSG00000100382,0,0,0,0,0,0,1,0
ENSMUSG00000032412,949,674,817,470,1193,123,544,593
ENSMUSG00000118397,0,0,0,0,0,0,0,1
ENSMUSG00000056418,29,17,27,6,28,3,8,3
ENSMUSG00000051234,340,357,354,186,484,71,193,287
ENSMUSG00000099564,0,0,0,0,0,0,0,0
ENSMUSG00000099049,0,0,0,0,0,0,0,0
ENSMUSG00000101615,1,1,2,2,3,1,4,3
ENSMUSG00000032413,146,101,130,65,227,20,90,89
ENSMUSG00000084701,1,0,0,0,0,0,0,0
ENSMUSG00000100522,0,0,0,0,1,0,0,0
ENSMUSG00000040433,264,229,320,188,303,40,156,179
ENSMUSG00000102097,5,3,4,5,4,1,3,5
ENSMUSG00000101581,0,0,0,0,0,0,0,0
ENSMUSG00000100383,1,5,4,0,4,0,1,1
ENSMUSG00000100922,7,9,7,1,9,1,7,5
ENSMUSG00000043587,187,237,164,118,271,52,94,204
ENSMUSG00000062933,0,0,1,0,0,0,0,0
ENSMUSG00000101209,1,1,0,0,2,0,0,0
ENSMUSG00000046997,10033,9058,11007,3297,8015,2454,8185,6290
ENSMUSG00000085541,1820,923,1807,824,1390,172,957,669
ENSMUSG00000101376,0,0,0,0,1,0,0,0
ENSMUSG00000101365,3,4,4,2,4,0,0,6
ENSMUSG00000032449,344,314,405,224,602,68,239,317
ENSMUSG00000084911,22,25,34,31,55,9,27,32
ENSMUSG00000101502,0,0,0,0,1,0,0,0
ENSMUSG00000101000,0,0,0,0,0,0,0,0
ENSMUSG00000101953,0,1,0,0,1,0,0,2
ENSMUSG00000099444,0,0,0,0,0,0,0,0
ENSMUSG00000104167,0,0,0,0,0,0,0,0
ENSMUSG00000032451,0,0,0,0,0,0,0,0
ENSMUSG00000087167,0,0,0,0,0,0,0,0
ENSMUSG00000077208,0,0,0,0,0,0,0,0
ENSMUSG00000032452,141,221,148,220,228,43,100,269
ENSMUSG00000104462,0,1,0,0,1,1,0,0
ENSMUSG00000090255,0,0,0,1,0,1,1,2
ENSMUSG00000046995,0,0,0,0,0,0,0,0
ENSMUSG00000032456,107,85,99,34,132,12,57,47
ENSMUSG00000101452,6,3,5,1,1,1,1,0
ENSMUSG00000046402,62,36,30,8,52,9,22,29
ENSMUSG00000032454,0,0,0,0,0,0,0,0
ENSMUSG00000103579,0,0,0,0,0,0,0,0
ENSMUSG00000051074,34,11,33,5,32,8,38,10
ENSMUSG00000032458,1800,1194,1486,795,2594,241,979,1140
ENSMUSG00000111777,0,0,1,1,1,0,1,1
ENSMUSG00000032459,341,237,251,181,302,29,130,132
ENSMUSG00000102861,4,4,4,3,10,0,5,6
ENSMUSG00000098939,0,0,0,0,0,0,0,0
ENSMUSG00000102458,0,0,0,0,0,0,0,0
ENSMUSG00000102013,0,0,0,0,0,0,0,0
ENSMUSG00000102889,0,0,0,0,0,0,0,0
ENSMUSG00000103276,0,0,0,0,0,0,0,0
ENSMUSG00000103949,0,0,0,0,0,0,0,0
ENSMUSG00000091080,0,0,0,0,0,0,0,0
ENSMUSG00000063058,0,0,0,0,0,0,0,0
ENSMUSG00000090470,0,0,0,0,0,0,0,0
ENSMUSG00000100839,0,0,0,0,0,0,0,1
ENSMUSG00000110788,0,0,0,0,0,0,0,0
ENSMUSG00000074123,0,0,0,0,0,0,0,0
ENSMUSG00000111411,0,0,0,0,0,0,0,0
ENSMUSG00000101240,0,0,0,0,0,0,0,0
ENSMUSG00000097072,0,0,0,0,0,0,0,0
ENSMUSG00000050397,0,0,0,0,0,0,0,0
ENSMUSG00000032463,386,354,280,217,276,54,162,245
ENSMUSG00000044860,0,0,0,0,0,0,1,0
ENSMUSG00000032462,103,71,51,62,114,16,58,89
ENSMUSG00000101498,0,0,0,0,0,0,0,0
ENSMUSG00000096316,0,0,0,0,0,0,0,0
ENSMUSG00000103638,0,0,0,0,0,0,0,0
ENSMUSG00000056267,43,27,25,21,22,6,9,27
ENSMUSG00000111651,1,0,1,0,0,0,0,1
ENSMUSG00000111383,0,3,1,0,0,0,0,1
ENSMUSG00000100281,0,1,1,0,0,0,0,1
ENSMUSG00000103857,0,1,0,1,2,0,1,1
ENSMUSG00000037681,0,4,0,0,2,0,1,1
ENSMUSG00000103452,0,0,0,0,0,0,0,0
ENSMUSG00000100123,0,0,0,0,0,0,0,0
ENSMUSG00000032470,786,781,737,588,630,174,448,508
ENSMUSG00000046242,0,0,0,1,0,0,0,0
ENSMUSG00000032468,230,219,192,179,353,32,119,172
ENSMUSG00000032469,124,136,103,92,190,30,95,125
ENSMUSG00000037953,0,0,0,0,0,0,0,0
ENSMUSG00000037784,1864,1510,1782,942,1863,395,1115,1313
ENSMUSG00000032473,0,0,0,0,0,0,0,0
ENSMUSG00000089655,0,0,0,0,0,0,0,0
ENSMUSG00000077215,0,0,0,0,0,0,0,0
ENSMUSG00000110929,0,0,0,0,0,0,0,0
ENSMUSG00000053747,0,0,0,0,0,0,0,0
ENSMUSG00000077495,0,0,0,0,0,0,0,0
ENSMUSG00000099631,3,3,2,0,2,1,1,1
ENSMUSG00000101584,0,0,0,0,0,0,0,0
ENSMUSG00000103407,0,0,0,0,0,0,0,0
ENSMUSG00000101042,0,0,0,0,0,0,0,0
ENSMUSG00000111258,0,0,0,0,0,0,0,0
ENSMUSG00000100122,0,0,0,0,0,0,0,0
ENSMUSG00000101287,0,0,0,0,0,0,0,0
ENSMUSG00000044244,31,34,25,9,36,7,14,22
ENSMUSG00000032475,114,74,88,90,192,19,57,87
ENSMUSG00000100176,0,0,0,0,0,1,0,1
ENSMUSG00000070287,7,3,2,4,4,0,1,4
ENSMUSG00000037286,259,235,214,185,378,38,147,266
ENSMUSG00000111164,0,0,0,0,0,0,0,0
ENSMUSG00000086225,3,1,5,6,5,1,3,1
ENSMUSG00000103657,1,1,1,1,7,4,1,4
ENSMUSG00000104272,1,0,1,0,1,0,1,1
ENSMUSG00000103624,0,3,0,1,3,0,1,2
ENSMUSG00000032527,1334,1085,986,436,1653,258,607,911
ENSMUSG00000100563,0,0,0,0,0,0,0,0
ENSMUSG00000066415,512,536,590,640,724,136,393,568
ENSMUSG00000104383,3,2,5,6,3,1,0,9
ENSMUSG00000043154,630,404,724,591,587,87,331,452
ENSMUSG00000104392,2,8,0,3,4,2,4,5
ENSMUSG00000103672,7,9,5,4,2,4,4,12
ENSMUSG00000104061,0,1,2,0,0,1,0,1
ENSMUSG00000102452,2,1,2,0,1,0,0,3
ENSMUSG00000104094,2,1,2,5,4,1,3,7
ENSMUSG00000077393,0,0,0,0,0,0,0,0
ENSMUSG00000101001,0,0,0,0,0,0,0,0
ENSMUSG00000099947,0,0,0,0,0,0,0,0
ENSMUSG00000101941,0,0,0,0,0,0,0,0
ENSMUSG00000096166,0,0,0,0,0,0,0,0
ENSMUSG00000101550,0,0,0,0,0,0,0,0
ENSMUSG00000061486,3,3,2,0,0,1,1,0
ENSMUSG00000111696,0,0,0,0,0,0,0,0
ENSMUSG00000111269,0,0,0,0,0,0,0,0
ENSMUSG00000111672,0,0,0,0,0,0,0,0
ENSMUSG00000100807,19,40,13,23,14,3,13,34
ENSMUSG00000057710,0,0,0,0,0,0,0,4
ENSMUSG00000104282,0,0,0,0,1,0,0,1
ENSMUSG00000032537,291,376,266,279,418,99,172,408
ENSMUSG00000103026,3,0,1,2,0,1,3,1
ENSMUSG00000104041,0,0,0,0,1,0,0,1
ENSMUSG00000065107,0,0,0,2,0,0,0,0
ENSMUSG00000101648,2,0,0,0,0,0,0,0
ENSMUSG00000102963,1,1,0,6,1,0,1,5
ENSMUSG00000102702,1,3,0,0,1,0,0,2
ENSMUSG00000098521,0,0,0,0,0,0,0,0
ENSMUSG00000088138,0,0,0,0,0,0,0,0
ENSMUSG00000111859,0,0,0,0,0,0,0,0
ENSMUSG00000035606,322,82,230,69,209,15,160,54
ENSMUSG00000088324,0,0,0,0,0,0,0,0
ENSMUSG00000101563,0,0,0,0,0,0,0,0
ENSMUSG00000102126,0,1,0,0,0,0,0,0
ENSMUSG00000100279,0,0,0,0,0,0,0,0
ENSMUSG00000110739,0,0,0,0,0,0,0,0
ENSMUSG00000032534,342,379,280,252,339,60,198,256
ENSMUSG00000035048,452,518,420,277,463,96,266,414
ENSMUSG00000099491,0,0,0,0,0,0,0,0
ENSMUSG00000102200,0,0,0,0,0,0,0,0
ENSMUSG00000032531,1438,1087,1475,667,1233,299,1013,863
ENSMUSG00000093812,0,0,0,0,0,0,0,0
ENSMUSG00000102204,0,0,0,0,0,0,0,0
ENSMUSG00000110884,0,0,0,0,0,0,0,0
ENSMUSG00000111395,0,0,0,0,0,0,0,0
ENSMUSG00000032547,2505,2227,2191,1908,2557,473,1638,2012
ENSMUSG00000110877,2,2,2,0,1,0,2,5
ENSMUSG00000032548,2,2,4,8,3,0,6,2
ENSMUSG00000084539,0,0,1,0,0,0,0,0
ENSMUSG00000065466,0,0,0,0,0,0,0,0
ENSMUSG00000077438,0,0,0,0,0,0,0,0
ENSMUSG00000110765,0,0,0,0,0,0,0,0
ENSMUSG00000032549,706,881,569,787,667,208,459,789
ENSMUSG00000102461,3,4,5,9,5,4,5,8
ENSMUSG00000032553,3744,3703,3907,1216,4009,1015,2556,2784
ENSMUSG00000032554,1816,1657,1640,895,5231,662,2036,2760
ENSMUSG00000033688,4,1,3,2,10,1,5,5
ENSMUSG00000032555,364,885,445,737,580,191,262,872
ENSMUSG00000032803,622,780,599,582,859,172,396,777
ENSMUSG00000101419,0,0,0,0,0,0,0,0
ENSMUSG00000111399,0,0,0,0,0,0,0,0
ENSMUSG00000086236,5,0,1,0,0,0,1,2
ENSMUSG00000032556,308,78,267,25,338,22,177,77
ENSMUSG00000085168,0,0,0,0,0,0,0,0
ENSMUSG00000042757,468,417,514,468,314,92,314,344
ENSMUSG00000111278,1,2,0,0,0,0,1,0
ENSMUSG00000089497,0,1,0,0,0,0,0,0
ENSMUSG00000102257,0,3,1,0,0,0,4,0
ENSMUSG00000099616,4,3,5,2,6,1,0,5
ENSMUSG00000102441,0,0,1,0,0,0,0,0
ENSMUSG00000100266,0,0,0,0,0,0,0,0
ENSMUSG00000099722,0,0,0,0,0,0,0,0
ENSMUSG00000111035,4,2,3,0,2,0,4,3
ENSMUSG00000032558,157,128,152,118,200,24,67,125
ENSMUSG00000101152,0,0,0,0,0,0,0,0
ENSMUSG00000103062,0,0,2,0,0,0,1,2
ENSMUSG00000032557,516,352,431,245,676,55,247,268
ENSMUSG00000104268,0,0,0,0,0,0,0,0
ENSMUSG00000090150,390,247,363,218,377,48,192,192
ENSMUSG00000079355,35,38,41,24,37,9,23,23
ENSMUSG00000111039,0,0,0,0,0,0,0,0
ENSMUSG00000111218,0,0,1,0,0,0,0,0
ENSMUSG00000032560,780,425,763,452,1144,99,466,546
ENSMUSG00000099773,0,1,3,1,1,0,1,2
ENSMUSG00000104040,12,3,11,3,10,3,6,5
ENSMUSG00000032561,2,0,1,0,2,0,0,1
ENSMUSG00000100346,0,0,0,0,0,0,0,0
ENSMUSG00000099599,0,0,0,0,0,0,0,0
ENSMUSG00000089406,0,0,0,0,0,0,0,0
ENSMUSG00000089116,0,0,0,0,0,0,0,0
ENSMUSG00000032564,0,0,0,0,0,0,0,0
ENSMUSG00000088204,0,0,0,0,0,0,0,0
ENSMUSG00000032563,476,458,317,288,672,76,224,368
ENSMUSG00000104344,18,29,13,17,41,11,14,41
ENSMUSG00000111044,0,0,0,0,0,0,0,0
ENSMUSG00000111472,0,0,0,0,0,0,0,0
ENSMUSG00000111824,0,0,0,0,0,0,0,0
ENSMUSG00000032565,193,134,182,88,217,30,109,101
ENSMUSG00000032566,0,0,0,0,0,0,0,0
ENSMUSG00000035032,2,0,0,2,4,0,2,0
ENSMUSG00000103118,0,0,0,0,0,0,0,0
ENSMUSG00000093590,0,0,0,0,0,0,0,0
ENSMUSG00000085430,0,0,0,0,0,0,0,0
ENSMUSG00000032567,134,128,153,77,154,31,77,103
ENSMUSG00000032570,1687,1538,1609,1035,2336,278,1119,1385
ENSMUSG00000099373,2,0,1,2,8,1,2,5
ENSMUSG00000101464,1,1,0,0,4,0,0,0
ENSMUSG00000101597,5,5,3,0,0,0,0,0
ENSMUSG00000032571,1224,839,1120,729,1441,244,698,789
ENSMUSG00000084659,0,1,0,0,0,0,0,0
ENSMUSG00000043719,0,0,0,0,0,0,0,0
ENSMUSG00000102877,0,0,0,0,0,0,0,0
ENSMUSG00000091345,0,0,0,0,1,0,0,2
ENSMUSG00000032572,5,10,9,5,8,2,4,2
ENSMUSG00000084714,0,0,0,0,1,0,0,0
ENSMUSG00000111796,0,0,0,0,0,0,0,0
ENSMUSG00000103434,0,0,0,0,0,0,0,0
ENSMUSG00000099717,0,0,0,0,1,0,0,0
ENSMUSG00000100795,9,4,2,1,1,3,4,7
ENSMUSG00000086296,12,16,8,6,16,2,8,9
ENSMUSG00000020258,105,87,130,35,67,21,83,47
ENSMUSG00000065407,0,0,0,0,0,0,0,0
ENSMUSG00000020257,4133,4689,3946,2199,6020,956,2388,3539
ENSMUSG00000065440,1,1,0,0,4,1,0,0
ENSMUSG00000020253,1173,1201,1219,525,1098,288,784,810
ENSMUSG00000023277,1501,1095,1563,297,1407,249,946,727
ENSMUSG00000045322,0,0,0,0,0,0,1,0
ENSMUSG00000032786,1085,699,1128,407,1478,158,591,571
ENSMUSG00000097592,1,3,3,0,3,0,2,1
ENSMUSG00000023345,404,419,327,229,355,106,232,257
ENSMUSG00000099879,15,17,8,24,11,3,11,15
ENSMUSG00000053716,3541,3089,4433,3011,2545,711,2609,2039
ENSMUSG00000048758,445,433,471,297,504,102,287,307
ENSMUSG00000023262,1248,1014,1180,504,871,226,932,613
ENSMUSG00000042210,1716,1531,1972,545,1393,394,1369,1099
ENSMUSG00000042073,23,12,9,5,16,5,18,8
ENSMUSG00000100039,0,0,0,0,0,0,0,0
ENSMUSG00000023495,3264,3938,3484,2327,2568,1062,2605,2587
ENSMUSG00000091735,22,21,32,10,14,10,19,14
ENSMUSG00000023249,1734,117,1696,65,2467,22,1221,115
ENSMUSG00000041506,2199,3032,2539,1219,1961,790,1953,1930
ENSMUSG00000066383,0,0,0,0,0,0,0,0
ENSMUSG00000118396,0,0,0,0,0,0,0,0
ENSMUSG00000066382,0,0,0,0,0,0,0,0
ENSMUSG00000041009,0,0,0,0,0,0,0,0
ENSMUSG00000091129,0,0,0,0,0,0,0,0
